"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"|"location"|"language"|"profileImageURL"
"RT @LobosinDestino: Esta... Cosa.... Esta... Bestia es uno de los peligrosos fanáticos de @lopezobrador_  .  Esos que alientan y azuzan @ta…"|FALSE|0|NA|2018-04-19 20:09:48|FALSE|NA|"987060716745076736"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"ChifoskaMoska"|1|TRUE|FALSE|NA|NA|"Activista Antitaurina"|"es"|"http://pbs.twimg.com/profile_images/1647112634/moska_normal.jpg"
"RT @MafeCarrascal: Gracias @JJRENDON. Gracias por pretender acabar con @lopezobrador_, ahí va, de primero <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/q0L02l9DmT"|FALSE|0|NA|2018-04-19 20:09:46|FALSE|NA|"987060710248206336"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"doradovale"|18|TRUE|FALSE|NA|NA|"Colombia"|"es"|"http://pbs.twimg.com/profile_images/972874149516410881/mRURGYV8_normal.jpg"
"RT @yeidckol: #UniversitariosConAMLO \"ser joven y no ser revolucionario es una contradicción hasta biológica\" la insurrección popular pacíf…"|FALSE|0|NA|2018-04-19 20:09:46|FALSE|NA|"987060709300363264"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"MaatinAretchiga"|586|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/943531493543915520/U-Z-f49v_normal.jpg"
"@enzobelmont @Milenio @Densho @lopezobrador_ No es avioneta, es un taxi volador, y no es una empresa valida, es nad… https://t.co/LLBVPWNYLw"|FALSE|0|"enzobelmont"|2018-04-19 20:09:46|TRUE|"987058232815505408"|"987060708306190336"|"12555752"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Harry65314512"|0|FALSE|FALSE|NA|NA|""|"en"|"http://pbs.twimg.com/profile_images/974332620174741505/DKghEvSP_normal.jpg"
"RT @BenjaminRoblesM: ¡Votar por el PT es votar por @lopezobrador_! En San Francisco Tutla, #SantaLucíadelCamino saben que votar por #AMLO…"|FALSE|0|NA|2018-04-19 20:09:46|FALSE|NA|"987060708247592960"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CarlosLopez_Oax"|60|TRUE|FALSE|NA|NA|"Oaxaca de Juárez, Oaxaca"|"es"|"http://pbs.twimg.com/profile_images/696151098055233536/NbOjQ89B_normal.jpg"
"RT @FedericoArreola: La película de sembrar miedo contra @lopezobrador_ ya la vi: termina de la rechingada. Dejen de calumniar a AMLO, no d…"|FALSE|0|NA|2018-04-19 20:09:44|FALSE|NA|"987060702232784896"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ksconsultores"|301|TRUE|FALSE|NA|NA|""|"en"|"http://pbs.twimg.com/profile_images/606324838160998400/7ZIKqysM_normal.jpg"
"RT @Inglorious_v1C: #ReactivenALeoGarciaMx no es un TT falso como #UniversitariosConAMLO o #AMLOVE que son inflados por los #Bots del equip…"|FALSE|0|NA|2018-04-19 20:09:44|FALSE|NA|"987060699200278528"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"MrDenunciaCDMX"|1|TRUE|FALSE|NA|NA|"CDMX"|"es"|"http://pbs.twimg.com/profile_images/986256561688330246/Iv5KYe8Q_normal.jpg"
"@imcaroluna @Claudiashein Así estará el del próximo domingo. Todos contra @lopezobrador_ Los cuatro jinetes del continuismo."|FALSE|0|"imcaroluna"|2018-04-19 20:09:43|FALSE|"986955847224963075"|"987060696511909888"|"4499938575"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"VicrockerLopez"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/959106457504571392/GvgHq7yw_normal.jpg"
"RT @ruben_guendulay: @EzequasBarroso1 @VianneyRizo @JoseAMeadeK @lopezobrador_ Mejor pregúntale a meade por que se hizo pendejo con los des…"|FALSE|0|NA|2018-04-19 20:09:42|FALSE|NA|"987060694687371264"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"armandorv84"|1|TRUE|FALSE|NA|NA|"Mexico D.F."|"es"|"http://pbs.twimg.com/profile_images/801866451648811008/OtT-q-4A_normal.jpg"
"RT @yeidckol: En unos minutos vamos a la mesa de debate con @lopezdoriga en la calle la gente confirma lo que dicen las encuestas, el prime…"|FALSE|0|NA|2018-04-19 20:09:41|FALSE|NA|"987060688005804032"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"juanc_martinezv"|338|TRUE|FALSE|NA|NA|"México DF"|"es"|"http://pbs.twimg.com/profile_images/955296139699343361/zS33oJK0_normal.jpg"
"@ROCIOALCALAG @ProphetBaldur11 @BuzzFeedNewsMex @Reforma @lopezobrador_ @tatclouthier @RicardoAnayaC @JohnMAckerman… https://t.co/lxOk5qY8hb"|FALSE|0|"ROCIOALCALAG"|2018-04-19 20:09:41|TRUE|"987041562403262465"|"987060687011766272"|"112761302"|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"Menu124Md"|0|FALSE|FALSE|NA|NA|"México "|"es"|"http://pbs.twimg.com/profile_images/981401204071849986/W2fJwVZY_normal.jpg"
"RT @movimientochoco: Este 1ro. De Julio acude al Morena Llamado, es por ti, es por tu familia #HastaElUltimoChoco con @adan_augusto @lopezo…"|FALSE|0|NA|2018-04-19 20:09:40|FALSE|NA|"987060685988384768"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"cando42298700"|3|TRUE|FALSE|NA|NA|"Jalpa de Méndez, Tabasco"|"en"|"http://pbs.twimg.com/profile_images/984053607229255680/QMWsOAWO_normal.jpg"
"RT @rudorivera: Obvio que los seguidores del mugroso @lopezobrador_ votan contra el nuevo aeropuerto.Cuando los perros sarnosos se van a s…"|FALSE|0|NA|2018-04-19 20:09:40|FALSE|NA|"987060683744227328"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"GUILLEN2507"|432|TRUE|FALSE|NA|NA|"CIUDAD DE MÉXICO"|"es"|"http://pbs.twimg.com/profile_images/959423429589000192/fAF97A7H_normal.jpg"
"RT @szurita: El tráfico en el Centro Histórico es terrible, pero @lopezobrador_ quiere despachar en Palacio Nacional. Los retrasos en el ae…"|FALSE|0|NA|2018-04-19 20:09:39|FALSE|NA|"987060680120348672"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Azanza103"|299|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/729835741962887168/cQhW7sGI_normal.jpg"
"@Fercoca @EnriqueOchoaR @lopezobrador_ @MarioCNN @EnfoqueNoticias @EPN Ilegal es tener más de mil taxis sin dar una… https://t.co/d80TpGxy6v"|FALSE|0|"Fercoca"|2018-04-19 20:09:37|TRUE|"987017424410238982"|"987060673078214656"|"51164491"|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"centellatres"|0|FALSE|FALSE|NA|NA|"DISTRITO FEDERAL"|"es"|"http://pbs.twimg.com/profile_images/378800000022455830/a1da07d6655ebf567bb54ff52e3aafa7_normal.jpeg"
"RT @yeidckol: En unos minutos vamos a la mesa de debate con @lopezdoriga en la calle la gente confirma lo que dicen las encuestas, el prime…"|FALSE|0|NA|2018-04-19 20:09:36|FALSE|NA|"987060668330332160"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"remimalcriado"|338|TRUE|FALSE|NA|NA|"Coyoacan Centro"|"es"|"http://pbs.twimg.com/profile_images/906547207373029378/K4DVvDhl_normal.jpg"
"RT @AristeguiOnline: No permitirán triunfo de AMLO (@lopezobrador_), pronostica el subcomandante ‘Galeano’ | Video https://t.co/QEkQG1Hsms"|FALSE|0|NA|2018-04-19 20:09:35|FALSE|NA|"987060665440333824"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"PetritaBotello1"|192|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/983552409426251776/zxKXGkEg_normal.jpg"
"RT @AristeguiOnline: \"El Aeropuerto (@NvoAeropuertoMx) se le ha hecho un problemón a Andrés Manuel (@lopezobrador_) porque ya tiene a todo…"|FALSE|0|NA|2018-04-19 20:09:35|FALSE|NA|"987060665192996865"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"salrios3"|191|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/486721158243295234/GvfLrPlV_normal.jpeg"
"@lopezdoriga @EnriqueOchoaR @JoseAMeadeK @lopezobrador_ @Radio_Formula También es muy clara la diferencia en las encuestas"|FALSE|0|"lopezdoriga"|2018-04-19 20:09:35|FALSE|"987057375776559108"|"987060661329977349"|"236636515"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"El_Cahuaumon"|0|FALSE|FALSE|NA|NA|"Coyoacán, Distrito Federal"|"es"|"http://pbs.twimg.com/profile_images/982356994312024065/0Y2aaTsh_normal.jpg"
"RT @yeidckol: En unos minutos vamos a la mesa de debate con @lopezdoriga en la calle la gente confirma lo que dicen las encuestas, el prime…"|FALSE|0|NA|2018-04-19 20:09:33|FALSE|NA|"987060655789404161"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ElsaZarza"|338|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/378800000416070816/07757b501144c4b59599b172472933cf_normal.jpeg"
"RT @alvaro_delgado: Se raja el Consejo Coordinador Empresarial sobre las mesas para examinar el NAICM propuestas por @lopezobrador_.  https…"|FALSE|0|NA|2018-04-19 20:09:33|FALSE|NA|"987060654589841413"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"urantiamicael"|495|TRUE|FALSE|NA|NA|"mexico"|"es"|"http://pbs.twimg.com/profile_images/414660739391950848/KwnpaimF_normal.jpeg"
"RT @EduMtzTc: A @leogarciamx lo callaron pues su investigación concluye 2 cosas importantes: no es cierto que toda la gente está con @lopez…"|FALSE|0|NA|2018-04-19 20:09:31|FALSE|NA|"987060645098029056"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Mexicanotitlan"|173|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/916486730877775872/6q7M3Gdv_normal.jpg"
"RT @AdrixRasklniko1: Mi hijo también creé en ti @lopezobrador_  y sabemos que lo harás bien <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> @tatclouthier @yeidckol #UniversitariosConAM…"|FALSE|0|NA|2018-04-19 20:09:30|FALSE|NA|"987060642489171971"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"postemporaneo"|289|TRUE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/969749744003309569/WgZFcOsa_normal.jpg"
"RT @veronicalderon: La guerra sucia electoral en México es muy grande y, repito, de todos los bandos. En 2012 fue @EPN quien tuvo la mayor…"|FALSE|0|NA|2018-04-19 20:09:29|FALSE|NA|"987060637418311680"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"MagosNava"|2|TRUE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/986836189771649024/AyFPSAc-_normal.jpg"
"RT @TKazynz: @Luis__M0ra @AgenteRusoMalo @EggWithCharal @SoyManuelVega @marian752009 @Jucardicre @Nahual69resucit @HectorArellan0T @emartha…"|FALSE|0|NA|2018-04-19 20:09:27|FALSE|NA|"987060630489305089"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"marian752009"|1|TRUE|FALSE|NA|NA|"Sonora, Mexico"|"es"|"http://pbs.twimg.com/profile_images/616154840293445632/VFks4s9H_normal.jpg"
"RT @Pajaropolitico: Si @lopezobrador_ cancela la Reforma Educativa, @aurelionuno dijo que ya no habrá Escuelas de Tiempo Completo... Falso…"|FALSE|0|NA|2018-04-19 20:09:26|FALSE|NA|"987060627578306560"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"jorghegj"|51|TRUE|FALSE|NA|NA|"México "|"es"|"http://pbs.twimg.com/profile_images/979825276245876736/rvCPU6rT_normal.jpg"
"#SubeteAlVolanteConElEscorpion@Mzavalagc @JaimeRdzNL @JoseAMeadeK @lopezobrador_ @RicardoAnayaC Se tu mism@,… https://t.co/AWyWlSZwR3"|FALSE|0|NA|2018-04-19 20:09:26|TRUE|NA|"987060625854619653"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"emosoriob"|0|FALSE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/933756854018236417/Gi0xFVJ6_normal.jpg"
"@PGuzman31 @lopezobrador_ cuando matan periodistas en la calles ni ladran, solo lo hacen por una pinche cuenta pedorra."|FALSE|0|"PGuzman31"|2018-04-19 20:09:25|FALSE|"987004206446919680"|"987060622834663424"|"3266437140"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"LSALNM"|0|FALSE|FALSE|NA|NA|"México"|"es"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"RT @BenjaminRoblesM: ¡Un voto para el @PTMexicoNal es un voto para @lopezobrador_! Y para un servidor como diputado federal del Distrito 8…"|FALSE|0|NA|2018-04-19 20:09:25|FALSE|NA|"987060620309794819"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CarlosLopez_Oax"|4|TRUE|FALSE|NA|NA|"Oaxaca de Juárez, Oaxaca"|"es"|"http://pbs.twimg.com/profile_images/696151098055233536/NbOjQ89B_normal.jpg"
"@AristeguiOnline @lopezobrador_ @NvoAeropuertoMx @RicardoAnayaC Aeropuerto del primer mundo, rodeado de un país del… https://t.co/JOb1HhFiq2"|FALSE|0|"AristeguiOnline"|2018-04-19 20:09:24|TRUE|"987018028335411200"|"987060617721798656"|"520653311"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Nittkarl"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/961393376246534144/hW6qJq-S_normal.jpg"
"@lopezdoriga @yeidckol @lopezobrador_ @Radio_Formula ¡Lopez es un mentiroso! Mexico no apoya a este señor. La mayor… https://t.co/c7drc25Rzp"|FALSE|0|"lopezdoriga"|2018-04-19 20:09:22|TRUE|"987058361781940224"|"987060610889216000"|"236636515"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"xoxofuentes"|0|FALSE|FALSE|NA|NA|"Chihuahua, México"|"en"|"http://pbs.twimg.com/profile_images/984098557908144130/y1UrvWWh_normal.jpg"
"RT @lumendoz: Aquí la factura del taxi aéreo de @lopezobrador_ pagada por #Morena https://t.co/mxRbaz5UDB"|FALSE|0|NA|2018-04-19 20:09:22|FALSE|NA|"987060610247507968"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"salmoncec"|214|TRUE|FALSE|NA|NA|"Durango, Mexico"|"es"|"http://pbs.twimg.com/profile_images/954849526363205633/MyAl4ybt_normal.jpg"
"Exige @EnriqueOchoaR a la autoridad investigar a fondo el uso ilegal de una avioneta privada por parte de… https://t.co/NTl6L18wcf"|FALSE|5|NA|2018-04-19 20:09:21|TRUE|NA|"987060604702810112"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"lopezdoriga"|5|FALSE|FALSE|NA|NA|"Ciudad de México"|"es"|"http://pbs.twimg.com/profile_images/809562467571355648/7qkXyJpg_normal.jpg"
"RT @BenjaminRoblesM: #AMLOPT #AMLOPresidenteEl único candidato que garantiza un verdadero combate a la corrupción y a la impunidad es @lop…"|FALSE|0|NA|2018-04-19 20:09:21|FALSE|NA|"987060603117293570"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CarlosLopez_Oax"|4|TRUE|FALSE|NA|NA|"Oaxaca de Juárez, Oaxaca"|"es"|"http://pbs.twimg.com/profile_images/696151098055233536/NbOjQ89B_normal.jpg"
"@sauljimenez483 @antonio_navalon @lopezobrador_ @elpais_america aprende a escribir antes de querer atacar a la doct… https://t.co/Y2P0Ij9Um7"|FALSE|0|"sauljimenez483"|2018-04-19 20:09:19|TRUE|"987058734332628995"|"987060595965988865"|"3356438283"|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"LucasLuckyDuck"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/735942119714488320/QX3Fhkvx_normal.jpg"
"RT @RobLaSalle_: Tómela barbón, por qué será que México ocupa 5ºlugar en diabetes con &gt;12M de personas y 5º en obesidad con &gt;36M?Quién se…"|FALSE|0|NA|2018-04-19 20:09:18|FALSE|NA|"987060590639308800"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"zprussian26"|4|TRUE|FALSE|NA|NA|"Cuautitlán Izcalli y CDMX"|"es"|"http://pbs.twimg.com/profile_images/978293400351989760/qaU_Fj1F_normal.jpg"
"@NetoGc2 @lumendoz @fantasmasuarez @lopezobrador_ O sea qué hay delitos chiquitos que se deben dejar pasar y a eso… https://t.co/0xMIMtzU4M"|FALSE|0|"NetoGc2"|2018-04-19 20:09:18|TRUE|"986990013429813249"|"987060590169305088"|"977024827696566272"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"BalderasM_LR"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/974297472162918400/mJbKaHw1_normal.jpg"
"RT @veronicalderon: La guerra sucia electoral en México es muy grande y, repito, de todos los bandos. En 2012 fue @EPN quien tuvo la mayor…"|FALSE|0|NA|2018-04-19 20:09:16|FALSE|NA|"987060582976237568"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"diosdelosgatos"|2|TRUE|FALSE|NA|NA|"Gati-Estado de México."|"es"|"http://pbs.twimg.com/profile_images/603381006356258816/-Y381SpY_normal.jpg"
"RT @JovenesSegundaC: No descalificamos la opinión de las y los jóvenes que no creen en el proyecto de @lopezobrador_, pero sabemos que hay…"|FALSE|0|NA|2018-04-19 20:09:15|FALSE|NA|"987060580061036545"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"fernandorice3"|1843|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/934887165565325313/0YavqnDu_normal.jpg"
"@ArturoDammArnal @lopezobrador_ Se puede ser más imbecil que Arturo Damm?"|FALSE|0|"ArturoDammArnal"|2018-04-19 20:09:15|FALSE|"986707377297731584"|"987060578337415168"|"373466005"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"umtzc"|0|FALSE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/906367396000256000/iwJK4BIp_normal.jpg"
"RT @CiroGomezL: La ventaja que tiene @lopezobrador_ no se había visto desde 1994, cuando Luis Donaldo Colosio era candidato del #PRI. Parec…"|FALSE|0|NA|2018-04-19 20:09:13|FALSE|NA|"987060572578549760"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"EspinosaLemus"|480|TRUE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/888897224448516096/DsAwADZI_normal.jpg"
"@oscarmedina @SinEmbargoMX @chuuuymata @lopezobrador_ @JoseAMeadeK Exactamente pregunten en la clase trabajadora qu… https://t.co/fAtjispYFv"|FALSE|0|"oscarmedina"|2018-04-19 20:09:12|TRUE|"986715073149190145"|"987060567922954240"|"16716139"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"jorge_ocampog"|0|FALSE|FALSE|NA|NA|"Merida"|"es"|"http://pbs.twimg.com/profile_images/912133440463671296/N3RFpv_B_normal.jpg"
"RT @lopezdoriga: Afirma @yeidckol que es totalmente legal el uso de la avioneta privada por parte de @lopezobrador_   Pero dice que sí repr…"|FALSE|0|NA|2018-04-19 20:09:09|FALSE|NA|"987060552705884160"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"villaloboscarme"|7|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/2296452714/msipt86xmtvfoipeu9ia_normal.jpeg"
"@ElFinanciero_Mx @lopezobrador_ Pero no por ti entregista lame huevos de gringos chinos coreanos etc retrógrada cínico y  antipatriota"|FALSE|0|"ElFinanciero_Mx"|2018-04-19 20:09:07|FALSE|"987046926750306304"|"987060543918956546"|"119051398"|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"RodolfoDelaP2"|0|FALSE|FALSE|NA|NA|""|"es"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"RT @temotizox: Así el evento de Anaya en Cibeles, ya con el candidato presente. Muy fufurufo, pero le falta un resto de barrio. @RicardoAn…"|FALSE|0|NA|2018-04-19 20:09:06|FALSE|NA|"987060542790651904"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"temotizox"|15|TRUE|FALSE|NA|NA|"Las Cruces, NM"|"es"|"http://pbs.twimg.com/profile_images/832084530307620864/bwa4KoJj_normal.jpg"
"RT @EduMtzTc: Quiero un presidente que gaste cada dos años en elecciones para ratificar su mandato? Que perdone a quien robe, viole o mate?…"|FALSE|0|NA|2018-04-19 20:09:06|FALSE|NA|"987060542270529537"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"BreydaO"|2|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/900104894190931969/Jo1pEqk8_normal.jpg"
"RT @Pajaropolitico: Si @lopezobrador_ cancela la Reforma Educativa, @aurelionuno dijo que ya no habrá Escuelas de Tiempo Completo... Falso…"|FALSE|0|NA|2018-04-19 20:09:05|FALSE|NA|"987060539154227207"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"beticufa"|51|TRUE|FALSE|NA|NA|""|"es"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"@BuenMadrazo Esto le viene tan bien a @lopezobrador_ (si gana, claro!<ed><U+00A0><U+00BD><ed><U+00B8><U+0092>)"|FALSE|0|"BuenMadrazo"|2018-04-19 20:09:04|FALSE|"986994642557292544"|"987060533173112832"|"427878614"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"monmensal"|0|FALSE|FALSE|NA|NA|"Chilangolandia"|"es"|"http://pbs.twimg.com/profile_images/905208221127802880/KQh2JsW9_normal.jpg"
"RT @MexicoVsFraude: @yeidckol @wmr43 @lopezobrador_ El audio del vídeo no se escucha bien, lo más probable es que Rendón o Cambridge Analít…"|FALSE|0|NA|2018-04-19 20:09:01|FALSE|NA|"987060520795738114"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"FelixIsraelJime"|2|TRUE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/972893184727617538/ytW4dHCS_normal.jpg"
"@EnriqueOchoaR @lopezobrador_ @JoseAMeadeK @MarioCNN @EnfoqueNoticias NO MAMES ENRIQUE MEJOR PONLE CUIDADO A GRETA… https://t.co/zrQ5RdJxrv"|FALSE|0|"EnriqueOchoaR"|2018-04-19 20:09:01|TRUE|"987022261180706816"|"987060520292405250"|"103766959"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"Pat0Contreras"|0|FALSE|FALSE|NA|NA|"México"|"es"|"http://pbs.twimg.com/profile_images/868092213896503296/NRgOpOKR_normal.jpg"
"@ocgamboa @Vane_Rendon_DF @moisesgomez177 @lopezobrador_ Pero definitivamente me sorprendió. Propongo que veas La g… https://t.co/opB4CE2ORc"|FALSE|0|"ocgamboa"|2018-04-19 20:09:00|TRUE|"986973563960864768"|"987060515309486080"|"158876598"|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>"|"xochitlcarrasco"|0|FALSE|FALSE|NA|NA|""|"es"|"http://pbs.twimg.com/profile_images/906280667440308224/tGziNALo_normal.jpg"
"RT @AdrixRasklniko1: Mi hijo también creé en ti @lopezobrador_  y sabemos que lo harás bien <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> @tatclouthier @yeidckol #UniversitariosConAM…"|FALSE|0|NA|2018-04-19 20:08:59|FALSE|NA|"987060512071417856"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"CarlosAlmazanR"|289|TRUE|FALSE|NA|NA|""|"en"|"http://pbs.twimg.com/profile_images/1216805254/twitt_normal.jpg"
"RT @BenjaminRoblesM: Si algo quieren hacer ustedes para contribuir a que su vida sea mejor, que su vida tenga una oportunidad distinta, es…"|FALSE|0|NA|2018-04-19 20:08:59|FALSE|NA|"987060510918049792"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"CarlosLopez_Oax"|4|TRUE|FALSE|NA|NA|"Oaxaca de Juárez, Oaxaca"|"es"|"http://pbs.twimg.com/profile_images/696151098055233536/NbOjQ89B_normal.jpg"
"Lo de siempre, @lopezobrador_ estupideces tras estupideces!!! #AndrésPerderásOtraVez!!! https://t.co/M0TZ3I2tPk"|FALSE|0|NA|2018-04-19 20:08:58|FALSE|NA|"987060509395640321"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"ENRIQUEANDONAE"|0|FALSE|FALSE|NA|NA|"ATIZAPÁN DE ZARAGOZA, EDO. MÉX"|"es"|"http://pbs.twimg.com/profile_images/692383616014352384/9dSmVVrY_normal.jpg"
"RT @MarkoCortes: Estimado @LuisCardenasMx como me comprometí te comparto la nota del 11 de diciembre de 2017 donde @lopezobrador_ reta a @R…"|FALSE|0|NA|2018-04-19 20:08:57|FALSE|NA|"987060504127356928"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"BetoLucateroMX"|93|TRUE|FALSE|NA|NA|"Peribán de Ramos, Michoacán"|"es"|"http://pbs.twimg.com/profile_images/975040488800579585/4Pgl9xG__normal.jpg"
"RT @LaydaSansores: Hoy no sólo #VolvióAGanarSheinbaum, ganó la ciudadanía y sabemos que en estas elecciones también ganará @lopezobrador_.…"|FALSE|0|NA|2018-04-19 20:08:55|FALSE|NA|"987060495965356033"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Jose09219761"|288|TRUE|FALSE|NA|NA|""|"es"|"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
